Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	5/27	0.0011490890107765128	0.007820309550699777	0	0	7.350887843375323	49.75658536246284	IRAK1;TRAF6;UBC;TAB2;RPS27A
mitotic chromosome condensation (GO:0007076)	5/27	0.0011490890107765128	0.007820309550699777	0	0	7.350887843375323	49.75658536246284	RB1;AKAP8L;CSNK2A2;PLK1;CDK1
positive regulation of muscle cell differentiation (GO:0051149)	5/27	0.0011490890107765128	0.007820309550699777	0	0	7.350887843375323	49.75658536246284	SPAG9;ABL1;CTNNA1;TCF3;MAPK14
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	5/27	0.0011490890107765128	0.007820309550699777	0	0	7.350887843375323	49.75658536246284	APP;TSG101;FBXW7;CBLB;SNX6
negative regulation of cell-substrate adhesion (GO:0010812)	6/40	0.0011847732686774714	0.008032851842330149	0	0	5.713751721424356	38.50042388810593	CDKN2A;RASA1;ACTN4;NF2;THBS1;MAP4K4
negative regulation of protein kinase B signaling (GO:0051898)	6/40	0.0011847732686774714	0.008032851842330149	0	0	5.713751721424356	38.50042388810593	DDIT3;PTEN;TSC2;CIB1;TRIB3;PIK3CB
mRNA transport (GO:0051028)	10/104	0.0011986388572156012	0.008111614180068805	0	0	3.456909520739308	23.253139213728712	NUP214;UPF2;NXF1;ZFP36;POM121;MCM3AP;U2AF2;FMR1;HNRNPA2B1;NUP98
cellular response to light stimulus (GO:0071482)	8/70	0.0012011986899658524	0.008113714746642003	0	0	4.185754492314354	28.14683531740761	CASP9;YY1;NPM1;FMR1;MYC;GNB1;TP53;EIF2S1
gene expression (GO:0010467)	22/356	0.001285287395505573	0.008665479692688974	0	0	2.157355392308167	14.361024979254454	NUP214;UPF2;POM121;RBPMS;PABPC4;MRPL44;SYNCRIP;NXF1;MCM3AP;ATXN1;COPS5;HNRNPUL1;U2AF2;HNRNPA2B1;DNAJB11;BCL3;HNRNPD;POLR2E;NUP98;RPS2;RPS27A;POLR2L
positive regulation of cellular metabolic process (GO:0031325)	10/105	0.0012898199584655576	0.008679814533927735	0	0	3.4203437887648414	22.756411333516695	NSF;NFKBIA;FMR1;NR1H2;CDK1;RIPK1;MAPK14;TP53;THBS1;TGFBR2
cellular response to BMP stimulus (GO:0071773)	8/71	0.0013186325580750399	0.008840720514826522	0	0	4.119100884201555	27.314417102461846	ACVR1;SMAD2;SMAD4;SMAD3;HIVEP1;SOX9;ACVR2B;RUNX2
regulation of glycolytic process (GO:0006110)	8/71	0.0013186325580750399	0.008840720514826522	0	0	4.119100884201555	27.314417102461846	NUP214;APP;POM121;EIF6;NUP98;PSEN1;FBP1;OGT
receptor-mediated endocytosis (GO:0006898)	12/143	0.00134921154574503	0.009018073518834498	0	0	2.980967608830204	19.69893418050767	ITGB1;GAK;HSP90AA1;SPARC;GRK2;HSPH1;FCER1G;CTTN;CTSL;CANX;CD9;AP2M1
regulation of protein dephosphorylation (GO:0035304)	6/41	0.0013529672109336092	0.009018073518834498	0	0	5.550215002388915	36.6616963512288	YWHAB;HTT;PIN1;TSC1;CALM3;CALM2
internal peptidyl-lysine acetylation (GO:0018393)	5/28	0.0013645312116692893	0.009018073518834498	0	0	7.030921100384699	46.38259518634176	BAG6;KAT2B;KAT2A;KAT5;TAF6
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	5/28	0.0013645312116692893	0.009018073518834498	0	0	7.030921100384699	46.38259518634176	IRAK1;TRAF6;UBC;TAB2;RPS27A
cellular response to interleukin-21 (GO:0098757)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	STAT3;IL2RG;JAK1
interleukin-21-mediated signaling pathway (GO:0038114)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	STAT3;IL2RG;JAK1
positive regulation of fibroblast migration (GO:0010763)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	ITGB1;PRKCE;THBS1
regulation of extent of cell growth (GO:0061387)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	CTTN;SIN3A;ABL1
regulation of RNA biosynthetic process (GO:2001141)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	MED1;ACTN4;TNFRSF1B
stress-induced premature senescence (GO:0090400)	3/8	0.0013700871328864166	0.009018073518834498	0	0	19.35873544093178	127.62983792104016	MAPKAPK5;MAPK14;TP53
regulation of cell cycle process (GO:0010564)	10/106	0.0013865717339484889	0.009109953086251728	0	0	3.3845398428731763	22.273389181141066	PRMT5;APC;CSNK2A2;PLK1;PIN1;E4F1;CALM3;SOX9;CALM2;MAD1L1
peptidyl-tyrosine modification (GO:0018212)	7/56	0.0014222002623584308	0.009292450438544554	0	0	4.629576453697057	30.349420504551205	FER;ABI2;ERBB4;ERBB2;ABL1;EGFR;FGFR1
telomere maintenance (GO:0000723)	7/56	0.0014222002623584308	0.009292450438544554	0	0	4.629576453697057	30.349420504551205	WRN;RAD50;RIF1;PRKDC;XRCC5;RPA1;RPA2
copper ion homeostasis (GO:0055070)	4/17	0.001432382157979144	0.009292450438544554	0	0	9.94	65.09125877694305	APP;PRNP;ARF1;XIAP
histone H2A ubiquitination (GO:0033522)	4/17	0.001432382157979144	0.009292450438544554	0	0	9.94	65.09125877694305	RING1;TRIM37;UBE2A;SKP1
negative regulation of fatty acid metabolic process (GO:0045922)	4/17	0.001432382157979144	0.009292450438544554	0	0	9.94	65.09125877694305	CEACAM1;TRIB3;BRCA1;SOX9
positive regulation of transcription of Notch receptor target (GO:0007221)	4/17	0.001432382157979144	0.009292450438544554	0	0	9.94	65.09125877694305	NOTCH3;KAT2B;SNW1;RBPJ
regulation of metal ion transport (GO:0010959)	4/17	0.001432382157979144	0.009292450438544554	0	0	9.94	65.09125877694305	CD4;EPB41;IL16;CAMK2G
extrinsic apoptotic signaling pathway (GO:0097191)	8/72	0.0014450146976596823	0.009340802893294756	0	0	4.054530201342282	26.51515080043481	CASP9;MOAP1;SMAD3;BLOC1S2;CIB1;RIPK1;TNFRSF1B;GABARAP
response to ionizing radiation (GO:0010212)	8/72	0.0014450146976596823	0.009340802893294756	0	0	4.054530201342282	26.51515080043481	ANXA1;KAT5;MYC;BRCA1;MAPK14;TP53;MEN1;RAD9A
proteasomal protein catabolic process (GO:0010498)	15/205	0.0014671061563674074	0.009466640261211518	0	0	2.574300777410419	16.795931253118113	SMURF2;FBXW11;FBXW7;SIAH2;UBE2A;RAD23B;BAG6;NSFL1C;KAT5;PSMA1;DDIT3;MDM2;PSMF1;TBL1X;BIRC2
negative regulation of cell growth (GO:0030308)	11/126	0.0015375152653435411	0.00987613489438566	0	0	3.1100667204340495	20.145729715682695	RB1;SMAD4;SMAD3;CDKN1B;PTPRS;CDKN2A;JADE1;RBBP7;TP53;FBP1;SMARCA4
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	6/42	0.0015387823151219132	0.00987613489438566	0	0	5.395763656633222	34.94708715519022	SOCS3;PIK3CD;PIK3R3;PIK3R2;PIK3CB;PIP4K2C
positive regulation of epithelial to mesenchymal transition (GO:0010718)	6/42	0.0015387823151219132	0.00987613489438566	0	0	5.395763656633222	34.94708715519022	SMAD2;COL1A1;TIAM1;SMAD4;SMAD3;TGFBR2
cellular response to peptide (GO:1901653)	7/57	0.0015798503216798866	0.010094302562977865	0	0	4.536750418760469	29.263969089115086	APP;PRNP;MDM2;PSEN1;TP53;IGF1R;SNX6
regulation of actin filament polymerization (GO:0030833)	8/73	0.0015808204377215811	0.010094302562977865	0	0	3.9919463087248324	25.747300420322357	VASP;FER;HAX1;CTTN;PRKCE;RASA1;HCLS1;EVL
negative regulation of protein kinase activity (GO:0006469)	9/90	0.001581170210169807	0.010094302562977865	0	0	3.6069094304388423	23.263087234164857	RB1;PTPN1;CEACAM1;NPM1;CDKN1B;ABL1;TSC2;TRIB3;YWHAG
lamellipodium organization (GO:0097581)	5/29	0.0016083421962944276	0.010195589283012303	0	0	6.737618252643294	43.34007519968856	ITGB1;ABLIM1;SNX2;CTTN;VCL
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	5/29	0.0016083421962944276	0.010195589283012303	0	0	6.737618252643294	43.34007519968856	IRAK1;TRAF6;UBC;TAB2;RPS27A
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	5/29	0.0016083421962944276	0.010195589283012303	0	0	6.737618252643294	43.34007519968856	SMAD2;SMAD3;PRKRA;HNRNPA2B1;MRPL44
regulation of fatty acid biosynthetic process (GO:0042304)	5/29	0.0016083421962944276	0.010195589283012303	0	0	6.737618252643294	43.34007519968856	CEACAM1;EIF6;NR1H2;TRIB3;BRCA1
negative regulation of type I interferon production (GO:0032480)	6/43	0.0017433877659652527	0.011012959145072972	0	0	5.249661032269728	33.34545350283484	YY1;PTPRS;TBK1;IRF3;UFD1;PIN1
positive regulation of phospholipase C activity (GO:0010863)	6/43	0.0017433877659652527	0.011012959145072972	0	0	5.249661032269728	33.34545350283484	ITK;PLCG1;HRAS;ESR1;EGFR;FGFR1
nucleosome assembly (GO:0006334)	7/58	0.00175077302305256	0.011021009239355294	0	0	4.447564620488061	28.231796428669323	NPM1;RBBP4;ATRX;NAP1L1;SOX9;ASF1A;NAP1L4
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	7/58	0.00175077302305256	0.011021009239355294	0	0	4.447564620488061	28.231796428669323	IKBKB;CPNE1;RIPK1;TRAF1;CFLAR;BIRC2;PTPN2
cellular response to glucocorticoid stimulus (GO:0071385)	4/18	0.001798013139079989	0.011259432973370695	0	0	9.22952380952381	58.34049408151064	ZFP36;ANXA1;BCL2L11;UBE2L3
chromatin disassembly (GO:0031498)	4/18	0.001798013139079989	0.011259432973370695	0	0	9.22952380952381	58.34049408151064	SMARCD1;SMARCC1;SMARCB1;SMARCA4
nucleosome disassembly (GO:0006337)	4/18	0.001798013139079989	0.011259432973370695	0	0	9.22952380952381	58.34049408151064	SMARCD1;SMARCC1;SMARCB1;SMARCA4
regulation of protein kinase activity (GO:0045859)	10/110	0.0018343685147851117	0.011467187578561348	0	0	3.2484848484848485	20.468881665573942	RB1;MAP2K3;CEACAM1;CD4;XRCC5;TSC2;TRIB3;TAB2;LCP2;YWHAG
negative regulation of mitotic cell cycle phase transition (GO:1901991)	9/92	0.001844558042711137	0.011510935744046836	0	0	3.519631467044649	22.157894713516363	RB1;PSMA1;APC;CDKN2A;JADE1;PTEN;PSMF1;CDC73;SKP1
DNA-dependent DNA replication (GO:0006261)	11/129	0.0018570653110803917	0.011568971635694253	0	0	3.030525623803127	19.05824173667597	RFC5;POLA1;WRN;PSMA1;UBC;RPA1;RPA2;MCM5;PSMF1;MCM6;RPS27A
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	8/75	0.001882664421465327	0.011628130367707507	0	0	3.872383051187018	24.299464102777307	RFC5;FEN1;RAD50;UBC;XPA;RPA1;RPA2;RPS27A
maintenance of blood-brain barrier (GO:0035633)	5/30	0.0018826803811314622	0.011628130367707507	0	0	6.467779632721202	40.58569739010756	ITGB1;TJP1;MBP;ACTB;VCL
microtubule polymerization (GO:0046785)	5/30	0.0018826803811314622	0.011628130367707507	0	0	6.467779632721202	40.58569739010756	GOLGA2;CENPJ;PIN1;MAPT;TUBGCP4
primary neural tube formation (GO:0014020)	5/30	0.0018826803811314622	0.011628130367707507	0	0	6.467779632721202	40.58569739010756	VASP;SKI;LMO4;TSC2;BCL10
snRNA 3'-end processing (GO:0034472)	5/30	0.0018826803811314622	0.011628130367707507	0	0	6.467779632721202	40.58569739010756	EXOSC7;EXOSC6;EXOSC4;EXOSC8;EXOSC2
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	7/59	0.0019357103799320188	0.011935226222931269	0	0	4.36180904522613	27.249446330975932	SOCS3;CD40;ERBB4;STAT3;HCLS1;HES1;IL6ST
intracellular steroid hormone receptor signaling pathway (GO:0030518)	6/44	0.001967977547223279	0.012051774215338484	0	0	5.111248019714839	31.846902922022537	MED1;CALCOCO1;TADA3;UBE3A;SAFB;ESR1
mRNA catabolic process (GO:0006402)	6/44	0.001967977547223279	0.012051774215338484	0	0	5.111248019714839	31.846902922022537	ZFP36;EXOSC10;EXOSC4;LSM6;LSM5;LSM2
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	6/44	0.001967977547223279	0.012051774215338484	0	0	5.111248019714839	31.846902922022537	TSG101;CBLB;STAM;EGFR;PTPN2;SNX6
positive regulation of cell-matrix adhesion (GO:0001954)	6/44	0.001967977547223279	0.012051774215338484	0	0	5.111248019714839	31.846902922022537	JUP;ABL1;CIB1;TSC1;MAP4K4;S100A10
positive regulation of canonical Wnt signaling pathway (GO:0090263)	11/130	0.0019748770431770547	0.012073527957185824	0	0	3.0049031416951264	18.71228050245915	COL1A1;JUP;SMURF2;PSMA1;PIN1;ILK;XIAP;PSMF1;TBL1X;NFKB1;EGFR
amyloid-beta formation (GO:0034205)	3/9	0.002009161353203486	0.012200412459604335	0	0	16.13144758735441	100.17690059591826	BACE1;PSEN2;PSEN1
negative regulation of lipid localization (GO:1905953)	3/9	0.002009161353203486	0.012200412459604335	0	0	16.13144758735441	100.17690059591826	NFKBIA;NR1H2;PTPN2
positive regulation of protein polyubiquitination (GO:1902916)	3/9	0.002009161353203486	0.012200412459604335	0	0	16.13144758735441	100.17690059591826	XIAP;BIRC2;GABARAP
response to UV-C (GO:0010225)	3/9	0.002009161353203486	0.012200412459604335	0	0	16.13144758735441	100.17690059591826	YY1;WRN;BCL3
cellular response to hormone stimulus (GO:0032870)	8/76	0.00204971273530321	0.012363401063944278	0	0	3.815238847216739	23.616540686059594	MED1;STAT5B;CTSL;STAT3;TRIM24;SERPINB9;UBE2L3;CTSB
positive regulation of growth (GO:0045927)	8/76	0.00204971273530321	0.012363401063944278	0	0	3.815238847216739	23.616540686059594	EXOSC4;RPS6KA1;ERBB2;CIB1;PLCB1;EXOSC2;EGFR;EIF4G2
protein import into nucleus (GO:0006606)	8/76	0.00204971273530321	0.012363401063944278	0	0	3.815238847216739	23.616540686059594	NUP214;POM121;STAT3;KPNA6;TSC2;CBLB;TNPO1;KPNA1
RNA transport (GO:0050658)	8/76	0.00204971273530321	0.012363401063944278	0	0	3.815238847216739	23.616540686059594	NUP214;NXF1;ZFP36;POM121;U2AF2;FMR1;HNRNPA2B1;TGFBR2
cellular response to hypoxia (GO:0071456)	11/131	0.00209869749015988	0.012637732632732367	0	0	2.979707700955593	18.37418389695962	BNIP3L;PSMA1;MYC;UBC;LMNA;MDM2;PSMF1;ELOC;RPS27A;TP53;HIPK2
negative regulation of MAPK cascade (GO:0043409)	9/94	0.00214189495112069	0.012876358481153882	0	0	3.43646070192783	21.120708612310146	PTPN1;SMAD4;MYC;PTEN;PEBP1;PIN1;PIK3R2;PIK3CB;PTPN2
receptor signaling pathway via JAK-STAT (GO:0007259)	5/31	0.002189729937263277	0.013068507520811743	0	0	6.218697829716193	38.083162846507356	STAT5B;FER;STAT3;STAMBP;PKD1
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	5/31	0.002189729937263277	0.013068507520811743	0	0	6.218697829716193	38.083162846507356	SMAD2;SMAD4;SMAD3;SMURF2;XIAP
tube closure (GO:0060606)	5/31	0.002189729937263277	0.013068507520811743	0	0	6.218697829716193	38.083162846507356	VASP;SKI;LMO4;TSC2;BCL10
chromosome condensation (GO:0030261)	6/45	0.002213768169608495	0.013068507520811743	0	0	4.9799331103678925	30.442625722923726	RB1;TOP2A;AKAP8L;CSNK2A2;PLK1;CDK1
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	6/45	0.002213768169608495	0.013068507520811743	0	0	4.9799331103678925	30.442625722923726	SOCS3;ERBB4;CENPJ;BCL3;HES1;NF2
activin receptor signaling pathway (GO:0032924)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	ACVR1;SMAD2;SMAD3;ACVR2B
DNA double-strand break processing (GO:0000729)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	RAD52;RAD50;KAT5;BRCA1
nuclear membrane organization (GO:0071763)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	NSFL1C;AKAP8L;PLK1;EMD
positive regulation of actin cytoskeleton reorganization (GO:2000251)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	HAX1;ABL1;HCLS1;HRAS
positive regulation of focal adhesion assembly (GO:0051894)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	ABL1;TSC1;MAP4K4;S100A10
Rac protein signal transduction (GO:0016601)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	EPS8;TIAM1;ABI2;RAC2
regulation of lymphocyte proliferation (GO:0050670)	4/19	0.0022235962004918076	0.013068507520811743	0	0	8.613777777777777	52.61837689856092	LGALS3;TNFRSF1B;IKZF3;CD22
cellular response to UV (GO:0034644)	8/77	0.0022282040824228504	0.013068507520811743	0	0	3.759750996984729	22.95914265009881	CASP9;YY1;NPM1;FMR1;MYC;XPA;TP53;EIF2S1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	8/77	0.0022282040824228504	0.013068507520811743	0	0	3.759750996984729	22.95914265009881	HAX1;PIK3CD;HCLS1;PLXNB1;PIK3CB;SOX9;IGF1R;FGFR1
positive regulation of tumor necrosis factor production (GO:0032760)	8/77	0.0022282040824228504	0.013068507520811743	0	0	3.759750996984729	22.95914265009881	APP;IFNGR1;DHX9;STAT3;RIPK1;MIF;PSEN1;THBS1
ciliary basal body-plasma membrane docking (GO:0097711)	9/95	0.002304232556723489	0.01347061074894915	0	0	3.396325972249365	20.625913459087403	HSP90AA1;DCTN2;TUBB;CENPJ;PLK1;CDK1;PRKACA;YWHAG;CDK5RAP2
regulation of cell cycle phase transition (GO:1901987)	9/95	0.002304232556723489	0.01347061074894915	0	0	3.396325972249365	20.625913459087403	CDKN1B;PSMA1;FBXW7;PLK1;CDK1;PSMF1;TP53;SKP1;MAD2L1
positive regulation of DNA biosynthetic process (GO:2000573)	7/61	0.002350677358649676	0.013697727354845528	0	0	4.199826291953595	25.42176590567324	RFC5;HSP90AA1;XRCC5;MYC;MAPKAPK5;CCT7;CCT5
regulation of endocytosis (GO:0030100)	7/61	0.002350677358649676	0.013697727354845528	0	0	4.199826291953595	25.42176590567324	LGALS3;LRPAP1;PTPN1;RAB4A;ABL1;TSC2;CD22
negative regulation of cell motility (GO:2000146)	10/114	0.002392367360018235	0.013918175915460925	0	0	3.122895622895623	18.848148703928597	IGFBP5;CDH1;ZMYND8;DLG5;PTEN;PIN1;MIF;NF2;CRK;VCL
interleukin-12-mediated signaling pathway (GO:0035722)	6/46	0.002481996344857251	0.014393184591479268	0	0	4.855183946488294	29.124753413240136	ARF1;CFL1;HNRNPA2B1;MIF;PLCB1;JAK1
regulation of telomerase activity (GO:0051972)	6/46	0.002481996344857251	0.014393184591479268	0	0	4.855183946488294	29.124753413240136	HSP90AA1;XRCC5;MYC;MAPKAPK5;TP53;MEN1
positive regulation of telomere maintenance (GO:0032206)	5/32	0.002531693643529404	0.014657815364703949	0	0	5.988066530637482	35.80185203183117	RAD50;ATRX;HNRNPA2B1;HNRNPD;MAPKAPK5
positive regulation of protein metabolic process (GO:0051247)	10/115	0.0025512203435746213	0.014747198364220608	0	0	3.0929934263267596	18.468831214472832	NSF;NFKBIA;APP;CDKN1B;SMURF2;APC;PRMT1;NR1H2;BCL10;PSEN1
negative regulation of kinase activity (GO:0033673)	7/62	0.0025822685763839366	0.014902788408026975	0	0	4.123252626770214	24.570821015515847	RB1;CEACAM1;CDKN1B;TSC2;TRIB3;MAPT;YWHAG
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	8/79	0.002621656673564503	0.015105935497679173	0	0	3.6534644106248226	21.71600555604995	FBXW7;CSNK1A1;PLK1;PTEN;ARIH2;MDM2;TRIB3;GABARAP
organelle assembly (GO:0070925)	24/425	0.0026322112635116844	0.015142561447347123	0	0	1.9600997506234414	11.642857274659928	ACTR2;GRB7;NPM1;GSN;HDAC3;TSG101;ARL3;STAM;EIF2S1;PKD1;GABARAP;LSM3;GOLGA2;NSFL1C;ABLIM1;GORASP2;CENPJ;CHMP1B;FLNA;CHMP3;TUBGCP4;E2F4;MAPT;UBQLN2
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	4/20	0.002713800745495148	0.01556228821780763	0	0	8.075	47.71844648569359	MECP2;CCND1;CDK1;CDC25B
regulation of hippo signaling (GO:0035330)	4/20	0.002713800745495148	0.01556228821780763	0	0	8.075	47.71844648569359	MAP2K3;DLG5;NF2;MAPK14
positive regulation of angiogenesis (GO:0045766)	10/116	0.0027184127831562563	0.015563991918800979	0	0	3.063655422145988	18.099178903463415	ITGB1;TJP1;CD40;JUP;PIK3CD;PLCG1;BRCA1;THBS1;JAK1;HIPK2
negative regulation of cold-induced thermogenesis (GO:0120163)	6/47	0.00277391661248097	0.015668268271710195	0	0	4.736520107675993	27.886238536269094	RB1;NR1H2;DDIT3;TFE3;RBPJ;ACVR2B
regulation of DNA binding (GO:0051101)	6/47	0.00277391661248097	0.015668268271710195	0	0	4.736520107675993	27.886238536269094	NFKBIA;SKI;BCL3;CPNE1;HES1;EDF1
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	KAT5;TP53;HIPK2
histone H4 deacetylation (GO:0070933)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	HDAC2;HDAC3;HDAC9
modification-dependent macromolecule catabolic process (GO:0043632)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	UBC;NEDD8;RPS27A
modulation by symbiont of host process (GO:0044003)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	UBC;RPS27A;B2M
negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	PTEN;TSC2;STAMBP
negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	SOCS3;NF2;PTPN2
neuron projection maintenance (GO:1990535)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	APP;PRNP;PSEN1
positive regulation of mesenchymal cell proliferation (GO:0002053)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	MYC;SOX9;TGFBR2
positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	SMARCB1;NCL;SMARCA4
regulation of carbohydrate biosynthetic process (GO:0043255)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	USP7;FBP1;OGT
regulation of granulocyte differentiation (GO:0030852)	3/10	0.002806127336713276	0.015668268271710195	0	0	13.826241977656288	81.24230541730633	CEACAM1;HAX1;HCLS1
